;Player_Name;Player_id;Position;Team;Season_id;Season_name;Yellow_Cards;Red_Cards;Field Position
1425;McInally, Stuart;sr:player:481342;HO;Scotland;sr:season:55971;Pro 14 18/19;0;0;Forward
1426;McInally, Stuart;sr:player:481342;HO;Scotland;sr:season:59616;World Cup 2019;0;0;Forward
1427;Pyrgos, Henry;sr:player:481332;SH;Scotland;sr:season:10844;Pro 12 15/16;0;0;Back
1428;Pyrgos, Henry;sr:player:481332;SH;Scotland;sr:season:35125;European Cup 16/17;0;0;Back
1429;Pyrgos, Henry;sr:player:481332;SH;Scotland;sr:season:56025;European Cup 18/19;0;0;Back
1430;Pyrgos, Henry;sr:player:481332;SH;Scotland;sr:season:10277;World Cup 2015;0;0;Back
1431;Pyrgos, Henry;sr:player:481332;SH;Scotland;sr:season:33555;Pro 12 16/17;0;0;Back
1432;Pyrgos, Henry;sr:player:481332;SH;Scotland;sr:season:44378;Pro 14 17/18;0;0;Back
1433;Pyrgos, Henry;sr:player:481332;SH;Scotland;sr:season:55971;Pro 14 18/19;0;0;Back
1434;Pyrgos, Henry;sr:player:481332;SH;Scotland;sr:season:67705;Pro 14 19/20;0;0;Back
1435;Taylor, Duncan;sr:player:476396;C;Scotland;sr:season:10620;English Premiership 15/16;0;0;Back
1436;Taylor, Duncan;sr:player:476396;C;Scotland;sr:season:10289;European Cup 15/16;0;0;Back
1437;Taylor, Duncan;sr:player:476396;C;Scotland;sr:season:33375;English Premiership 16/17;1;0;Back
1438;Taylor, Duncan;sr:player:476396;C;Scotland;sr:season:11032;Six Nations 2016;0;0;Back
1439;Taylor, Duncan;sr:player:476396;C;Scotland;sr:season:42258;English Premiership 17/18;1;0;Back
1440;Taylor, Duncan;sr:player:476396;C;Scotland;sr:season:45148;European Cup 17/18;0;0;Back
1441;Taylor, Duncan;sr:player:476396;C;Scotland;sr:season:59616;World Cup 2019;0;0;Back
1442;Taylor, Duncan;sr:player:476396;C;Scotland;sr:season:68558;English Premiership 19/20;0;0;Back
1443;Taylor, Duncan;sr:player:476396;C;Scotland;sr:season:68606;European Cup 19/20;0;0;Back
1444;Horne, Peter;sr:player:473256;C;Scotland;sr:season:10277;World Cup 2015;0;0;Back
1445;Horne, Peter;sr:player:473256;C;Scotland;sr:season:55971;Pro 14 18/19;0;0;Back
1446;Horne, Peter;sr:player:473256;C;Scotland;sr:season:10844;Pro 12 15/16;0;0;Back
1447;Horne, Peter;sr:player:473256;C;Scotland;sr:season:35125;European Cup 16/17;0;0;Back
1448;Horne, Peter;sr:player:473256;C;Scotland;sr:season:10289;European Cup 15/16;0;0;Back
1449;Horne, Peter;sr:player:473256;C;Scotland;sr:season:33555;Pro 12 16/17;0;0;Back
1450;Horne, Peter;sr:player:473256;C;Scotland;sr:season:44378;Pro 14 17/18;0;0;Back
1451;Horne, Peter;sr:player:473256;C;Scotland;sr:season:45148;European Cup 17/18;0;0;Back
1452;Horne, Peter;sr:player:473256;C;Scotland;sr:season:45972;Six Nations 2018;0;0;Back
1453;Horne, Peter;sr:player:473256;C;Scotland;sr:season:45974;Six Nations 2019;0;0;Back
1454;Horne, Peter;sr:player:473256;C;Scotland;sr:season:56025;European Cup 18/19;0;0;Back
1455;Horne, Peter;sr:player:473256;C;Scotland;sr:season:59616;World Cup 2019;0;0;Back
1456;Horne, Peter;sr:player:473256;C;Scotland;sr:season:67705;Pro 14 19/20;0;0;Back
1457;Nel, Willem;sr:player:472668;PR;Scotland;sr:season:10277;World Cup 2015;0;0;Forward
1458;Nel, Willem;sr:player:472668;PR;Scotland;sr:season:10844;Pro 12 15/16;0;0;Forward
1459;Nel, Willem;sr:player:472668;PR;Scotland;sr:season:11032;Six Nations 2016;1;0;Forward
1460;Nel, Willem;sr:player:472668;PR;Scotland;sr:season:33555;Pro 12 16/17;0;0;Forward
1461;Nel, Willem;sr:player:472668;PR;Scotland;sr:season:44378;Pro 14 17/18;0;0;Forward
1462;Nel, Willem;sr:player:472668;PR;Scotland;sr:season:45972;Six Nations 2018;0;0;Forward
1463;Nel, Willem;sr:player:472668;PR;Scotland;sr:season:45974;Six Nations 2019;0;0;Forward
1464;Nel, Willem;sr:player:472668;PR;Scotland;sr:season:55971;Pro 14 18/19;0;0;Forward
1465;Nel, Willem;sr:player:472668;PR;Scotland;sr:season:56025;European Cup 18/19;0;0;Forward
1466;Nel, Willem;sr:player:472668;PR;Scotland;sr:season:59616;World Cup 2019;0;0;Forward
1467;Brown, Fraser;sr:player:470148;HO;Scotland;sr:season:10844;Pro 12 15/16;0;0;Forward
1468;Brown, Fraser;sr:player:470148;HO;Scotland;sr:season:35125;European Cup 16/17;0;0;Forward
1469;Brown, Fraser;sr:player:470148;HO;Scotland;sr:season:44378;Pro 14 17/18;0;0;Forward
1470;Brown, Fraser;sr:player:470148;HO;Scotland;sr:season:56025;European Cup 18/19;0;0;Forward
1471;Brown, Fraser;sr:player:470148;HO;Scotland;sr:season:55971;Pro 14 18/19;0;0;Forward
1472;Brown, Fraser;sr:player:470148;HO;Scotland;sr:season:10277;World Cup 2015;0;0;Forward
1473;Brown, Fraser;sr:player:470148;HO;Scotland;sr:season:10289;European Cup 15/16;0;0;Forward
1474;Brown, Fraser;sr:player:470148;HO;Scotland;sr:season:33555;Pro 12 16/17;1;0;Forward
1475;Brown, Fraser;sr:player:470148;HO;Scotland;sr:season:36632;Six Nations 2017;1;0;Forward
1476;Brown, Fraser;sr:player:470148;HO;Scotland;sr:season:45148;European Cup 17/18;0;0;Forward
1477;Brown, Fraser;sr:player:470148;HO;Scotland;sr:season:45972;Six Nations 2018;0;0;Forward
1478;Brown, Fraser;sr:player:470148;HO;Scotland;sr:season:59616;World Cup 2019;0;0;Forward
1479;Brown, Fraser;sr:player:470148;HO;Scotland;sr:season:67705;Pro 14 19/20;0;0;Forward
1480;Brown, Fraser;sr:player:470148;HO;Scotland;sr:season:68606;European Cup 19/20;0;0;Forward
1481;Seymour, Tommy;sr:player:464216;W;Scotland;sr:season:10277;World Cup 2015;0;0;Back
1482;Seymour, Tommy;sr:player:464216;W;Scotland;sr:season:55971;Pro 14 18/19;0;0;Back
1483;Seymour, Tommy;sr:player:464216;W;Scotland;sr:season:10844;Pro 12 15/16;0;0;Back
1484;Seymour, Tommy;sr:player:464216;W;Scotland;sr:season:35125;European Cup 16/17;0;0;Back
1485;Seymour, Tommy;sr:player:464216;W;Scotland;sr:season:44378;Pro 14 17/18;0;0;Back
1486;Seymour, Tommy;sr:player:464216;W;Scotland;sr:season:11032;Six Nations 2016;0;0;Back
1487;Seymour, Tommy;sr:player:464216;W;Scotland;sr:season:10289;European Cup 15/16;0;0;Back
1488;Seymour, Tommy;sr:player:464216;W;Scotland;sr:season:33555;Pro 12 16/17;0;0;Back
1489;Seymour, Tommy;sr:player:464216;W;Scotland;sr:season:36632;Six Nations 2017;0;0;Back
1490;Seymour, Tommy;sr:player:464216;W;Scotland;sr:season:45148;European Cup 17/18;0;0;Back
1491;Seymour, Tommy;sr:player:464216;W;Scotland;sr:season:45972;Six Nations 2018;0;0;Back
1492;Seymour, Tommy;sr:player:464216;W;Scotland;sr:season:45974;Six Nations 2019;0;0;Back
1493;Seymour, Tommy;sr:player:464216;W;Scotland;sr:season:56025;European Cup 18/19;0;0;Back
1494;Seymour, Tommy;sr:player:464216;W;Scotland;sr:season:59616;World Cup 2019;0;0;Back
1495;Seymour, Tommy;sr:player:464216;W;Scotland;sr:season:67705;Pro 14 19/20;0;0;Back
1496;Seymour, Tommy;sr:player:464216;W;Scotland;sr:season:68606;European Cup 19/20;0;0;Back
1497;Maitland, Sean;sr:player:463900;W;Scotland;sr:season:56025;European Cup 18/19;0;0;Back
1498;Maitland, Sean;sr:player:463900;W;Scotland;sr:season:55241;English Premiership 18/19;0;0;Back
1499;Maitland, Sean;sr:player:463900;W;Scotland;sr:season:10277;World Cup 2015;1;0;Back
1500;Maitland, Sean;sr:player:463900;W;Scotland;sr:season:35125;European Cup 16/17;0;0;Back
1501;Maitland, Sean;sr:player:463900;W;Scotland;sr:season:45148;European Cup 17/18;0;0;Back
1502;Maitland, Sean;sr:player:463900;W;Scotland;sr:season:42258;English Premiership 17/18;0;0;Back
1503;Maitland, Sean;sr:player:463900;W;Scotland;sr:season:10620;English Premiership 15/16;0;0;Back
1504;Maitland, Sean;sr:player:463900;W;Scotland;sr:season:11032;Six Nations 2016;0;0;Back
1505;Maitland, Sean;sr:player:463900;W;Scotland;sr:season:33375;English Premiership 16/17;1;0;Back
1506;Maitland, Sean;sr:player:463900;W;Scotland;sr:season:36632;Six Nations 2017;0;0;Back
1507;Maitland, Sean;sr:player:463900;W;Scotland;sr:season:45972;Six Nations 2018;0;0;Back
1508;Maitland, Sean;sr:player:463900;W;Scotland;sr:season:45974;Six Nations 2019;0;0;Back
1509;Maitland, Sean;sr:player:463900;W;Scotland;sr:season:59616;World Cup 2019;0;0;Back
1510;Maitland, Sean;sr:player:463900;W;Scotland;sr:season:68558;English Premiership 19/20;0;0;Back
1511;Maitland, Sean;sr:player:463900;W;Scotland;sr:season:68606;European Cup 19/20;0;0;Back
1512;Reid, Gordon;sr:player:462896;PR;Scotland;sr:season:10844;Pro 12 15/16;0;0;Forward
1513;Reid, Gordon;sr:player:462896;PR;Scotland;sr:season:35125;European Cup 16/17;0;0;Forward
1514;Reid, Gordon;sr:player:462896;PR;Scotland;sr:season:10277;World Cup 2015;0;0;Forward
1515;Reid, Gordon;sr:player:462896;PR;Scotland;sr:season:10289;European Cup 15/16;0;0;Forward
1516;Reid, Gordon;sr:player:462896;PR;Scotland;sr:season:33555;Pro 12 16/17;0;0;Forward
1517;Reid, Gordon;sr:player:462896;PR;Scotland;sr:season:36632;Six Nations 2017;0;0;Forward
1518;Reid, Gordon;sr:player:462896;PR;Scotland;sr:season:42258;English Premiership 17/18;0;0;Forward
1519;Reid, Gordon;sr:player:462896;PR;Scotland;sr:season:45972;Six Nations 2018;0;0;Forward
1520;Reid, Gordon;sr:player:462896;PR;Scotland;sr:season:59616;World Cup 2019;0;0;Forward
1521;Graham, Darcy;sr:player:897920;W;Scotland;sr:season:56025;European Cup 18/19;0;0;Back
1522;Graham, Darcy;sr:player:897920;W;Scotland;sr:season:44378;Pro 14 17/18;0;0;Back
1523;Graham, Darcy;sr:player:897920;W;Scotland;sr:season:45974;Six Nations 2019;0;0;Back
1524;Graham, Darcy;sr:player:897920;W;Scotland;sr:season:55971;Pro 14 18/19;0;0;Back
1525;Graham, Darcy;sr:player:897920;W;Scotland;sr:season:59616;World Cup 2019;0;0;Back
1526;Parisse, Sergio;sr:player:410882;BR;Italy;sr:season:10289;European Cup 15/16;0;0;Forward
1527;Parisse, Sergio;sr:player:410882;BR;Italy;sr:season:35125;European Cup 16/17;0;0;Forward
1528;Parisse, Sergio;sr:player:410882;BR;Italy;sr:season:10277;World Cup 2015;0;0;Forward
1529;Parisse, Sergio;sr:player:410882;BR;Italy;sr:season:10718;Top 14 15/16;0;0;Forward
1530;Parisse, Sergio;sr:player:410882;BR;Italy;sr:season:11032;Six Nations 2016;0;0;Forward
1531;Parisse, Sergio;sr:player:410882;BR;Italy;sr:season:36632;Six Nations 2017;0;0;Forward
1532;Parisse, Sergio;sr:player:410882;BR;Italy;sr:season:45972;Six Nations 2018;0;0;Forward
1533;Parisse, Sergio;sr:player:410882;BR;Italy;sr:season:45974;Six Nations 2019;0;0;Forward
1534;Parisse, Sergio;sr:player:410882;BR;Italy;sr:season:59616;World Cup 2019;0;0;Forward
1535;Bisegni, Giulio;sr:player:505626;W;Italy;sr:season:10844;Pro 12 15/16;0;0;Back
1536;Bisegni, Giulio;sr:player:505626;W;Italy;sr:season:33555;Pro 12 16/17;1;0;Back
1537;Bisegni, Giulio;sr:player:505626;W;Italy;sr:season:35125;European Cup 16/17;0;0;Back
1538;Bisegni, Giulio;sr:player:505626;W;Italy;sr:season:36632;Six Nations 2017;0;0;Back
1539;Bisegni, Giulio;sr:player:505626;W;Italy;sr:season:44378;Pro 14 17/18;0;0;Back
1540;Bisegni, Giulio;sr:player:505626;W;Italy;sr:season:45972;Six Nations 2018;0;0;Back
1541;Bisegni, Giulio;sr:player:505626;W;Italy;sr:season:55971;Pro 14 18/19;0;0;Back
1542;Bisegni, Giulio;sr:player:505626;W;Italy;sr:season:59616;World Cup 2019;0;0;Back
1543;Bisegni, Giulio;sr:player:505626;W;Italy;sr:season:67705;Pro 14 19/20;0;0;Back
1544;Minozzi, Matteo;sr:player:798894;FB;Italy;sr:season:44378;Pro 14 17/18;0;0;Back
1545;Minozzi, Matteo;sr:player:798894;FB;Italy;sr:season:45972;Six Nations 2018;0;0;Back
1546;Minozzi, Matteo;sr:player:798894;FB;Italy;sr:season:55971;Pro 14 18/19;0;0;Back
1547;Minozzi, Matteo;sr:player:798894;FB;Italy;sr:season:59616;World Cup 2019;0;0;Back
1548;Minozzi, Matteo;sr:player:798894;FB;Italy;sr:season:68558;English Premiership 19/20;0;0;Back
1549;Polledri, Jake;sr:player:766546;BR;Italy;sr:season:42258;English Premiership 17/18;0;0;Forward
1550;Polledri, Jake;sr:player:766546;BR;Italy;sr:season:45972;Six Nations 2018;0;0;Forward
1551;Polledri, Jake;sr:player:766546;BR;Italy;sr:season:45974;Six Nations 2019;0;0;Forward
1552;Polledri, Jake;sr:player:766546;BR;Italy;sr:season:55241;English Premiership 18/19;0;0;Forward
1553;Polledri, Jake;sr:player:766546;BR;Italy;sr:season:56025;European Cup 18/19;0;0;Forward
1554;Polledri, Jake;sr:player:766546;BR;Italy;sr:season:59616;World Cup 2019;0;0;Forward
1555;Polledri, Jake;sr:player:766546;BR;Italy;sr:season:68558;English Premiership 19/20;0;0;Forward
1556;Polledri, Jake;sr:player:766546;BR;Italy;sr:season:68606;European Cup 19/20;0;0;Forward
1557;Ruzza, Federico;sr:player:535000;L;Italy;sr:season:55971;Pro 14 18/19;0;0;Forward
1558;Ruzza, Federico;sr:player:535000;L;Italy;sr:season:10844;Pro 12 15/16;0;0;Forward
1559;Ruzza, Federico;sr:player:535000;L;Italy;sr:season:33555;Pro 12 16/17;1;0;Forward
1560;Ruzza, Federico;sr:player:535000;L;Italy;sr:season:35125;European Cup 16/17;0;0;Forward
1561;Ruzza, Federico;sr:player:535000;L;Italy;sr:season:44378;Pro 14 17/18;1;0;Forward
1562;Ruzza, Federico;sr:player:535000;L;Italy;sr:season:45148;European Cup 17/18;0;0;Forward
1563;Ruzza, Federico;sr:player:535000;L;Italy;sr:season:45974;Six Nations 2019;0;0;Forward
1564;Ruzza, Federico;sr:player:535000;L;Italy;sr:season:59616;World Cup 2019;0;0;Forward
1565;Ruzza, Federico;sr:player:535000;L;Italy;sr:season:67705;Pro 14 19/20;0;0;Forward
1566;Ruzza, Federico;sr:player:535000;L;Italy;sr:season:68606;European Cup 19/20;0;0;Forward
1567;Negri, Sebastian;sr:player:534996;BR;Italy;sr:season:55971;Pro 14 18/19;0;0;Forward
1568;Negri, Sebastian;sr:player:534996;BR;Italy;sr:season:44378;Pro 14 17/18;0;0;Forward
1569;Negri, Sebastian;sr:player:534996;BR;Italy;sr:season:45148;European Cup 17/18;0;0;Forward
1570;Negri, Sebastian;sr:player:534996;BR;Italy;sr:season:45972;Six Nations 2018;0;0;Forward
1571;Negri, Sebastian;sr:player:534996;BR;Italy;sr:season:45974;Six Nations 2019;0;0;Forward
1572;Negri, Sebastian;sr:player:534996;BR;Italy;sr:season:59616;World Cup 2019;0;0;Forward
1573;Negri, Sebastian;sr:player:534996;BR;Italy;sr:season:67705;Pro 14 19/20;0;0;Forward
1574;Allan, Tommaso;sr:player:530976;FH;Italy;sr:season:55971;Pro 14 18/19;0;0;Back
1575;Allan, Tommaso;sr:player:530976;FH;Italy;sr:season:10277;World Cup 2015;0;0;Back
1576;Allan, Tommaso;sr:player:530976;FH;Italy;sr:season:11032;Six Nations 2016;0;0;Back
1577;Allan, Tommaso;sr:player:530976;FH;Italy;sr:season:33555;Pro 12 16/17;0;0;Back
1578;Allan, Tommaso;sr:player:530976;FH;Italy;sr:season:36632;Six Nations 2017;0;0;Back
1579;Allan, Tommaso;sr:player:530976;FH;Italy;sr:season:44378;Pro 14 17/18;0;0;Back
1580;Allan, Tommaso;sr:player:530976;FH;Italy;sr:season:45148;European Cup 17/18;0;0;Back
1581;Allan, Tommaso;sr:player:530976;FH;Italy;sr:season:45972;Six Nations 2018;0;0;Back
1582;Allan, Tommaso;sr:player:530976;FH;Italy;sr:season:45974;Six Nations 2019;0;0;Back
1583;Allan, Tommaso;sr:player:530976;FH;Italy;sr:season:59616;World Cup 2019;0;0;Back
1584;Allan, Tommaso;sr:player:530976;FH;Italy;sr:season:67705;Pro 14 19/20;0;0;Back
1585;Allan, Tommaso;sr:player:530976;FH;Italy;sr:season:68606;European Cup 19/20;0;0;Back
1586;Pasquali, Tiziano;sr:player:516906;PR;Italy;sr:season:33555;Pro 12 16/17;1;0;Forward
1587;Pasquali, Tiziano;sr:player:516906;PR;Italy;sr:season:44378;Pro 14 17/18;0;0;Forward
1588;Pasquali, Tiziano;sr:player:516906;PR;Italy;sr:season:45148;European Cup 17/18;0;0;Forward
1589;Pasquali, Tiziano;sr:player:516906;PR;Italy;sr:season:45974;Six Nations 2019;0;0;Forward
1590;Pasquali, Tiziano;sr:player:516906;PR;Italy;sr:season:55971;Pro 14 18/19;0;0;Forward
1591;Pasquali, Tiziano;sr:player:516906;PR;Italy;sr:season:59616;World Cup 2019;0;0;Forward
1592;Pasquali, Tiziano;sr:player:516906;PR;Italy;sr:season:67705;Pro 14 19/20;0;0;Forward
1593;Mbanda, Maxime Mata;sr:player:516902;BR;Italy;sr:season:10844;Pro 12 15/16;0;0;Forward
1594;Mbanda, Maxime Mata;sr:player:516902;BR;Italy;sr:season:33555;Pro 12 16/17;0;0;Forward
1595;Mbanda, Maxime Mata;sr:player:516902;BR;Italy;sr:season:35125;European Cup 16/17;0;0;Forward
1596;Mbanda, Maxime Mata;sr:player:516902;BR;Italy;sr:season:36632;Six Nations 2017;0;0;Forward
1597;Mbanda, Maxime Mata;sr:player:516902;BR;Italy;sr:season:44378;Pro 14 17/18;1;0;Forward
1598;Mbanda, Maxime Mata;sr:player:516902;BR;Italy;sr:season:45972;Six Nations 2018;0;0;Forward
1599;Mbanda, Maxime Mata;sr:player:516902;BR;Italy;sr:season:45974;Six Nations 2019;0;0;Forward
1600;Mbanda, Maxime Mata;sr:player:516902;BR;Italy;sr:season:55971;Pro 14 18/19;0;0;Forward
1601;Mbanda, Maxime Mata;sr:player:516902;BR;Italy;sr:season:59616;World Cup 2019;0;0;Forward
1602;Mbanda, Maxime Mata;sr:player:516902;BR;Italy;sr:season:67705;Pro 14 19/20;0;0;Forward
1603;Steyn, Braam;sr:player:515668;BR;Italy;sr:season:55971;Pro 14 18/19;0;0;Forward
1604;Steyn, Braam;sr:player:515668;BR;Italy;sr:season:10844;Pro 12 15/16;0;0;Forward
1605;Steyn, Braam;sr:player:515668;BR;Italy;sr:season:10289;European Cup 15/16;0;0;Forward
1606;Steyn, Braam;sr:player:515668;BR;Italy;sr:season:33555;Pro 12 16/17;1;0;Forward
1607;Steyn, Braam;sr:player:515668;BR;Italy;sr:season:36632;Six Nations 2017;0;0;Forward
1608;Steyn, Braam;sr:player:515668;BR;Italy;sr:season:44378;Pro 14 17/18;0;0;Forward
1609;Steyn, Braam;sr:player:515668;BR;Italy;sr:season:45148;European Cup 17/18;0;0;Forward
1610;Steyn, Braam;sr:player:515668;BR;Italy;sr:season:45972;Six Nations 2018;0;0;Forward
1611;Steyn, Braam;sr:player:515668;BR;Italy;sr:season:45974;Six Nations 2019;0;0;Forward
1612;Steyn, Braam;sr:player:515668;BR;Italy;sr:season:59616;World Cup 2019;0;0;Forward
1613;Steyn, Braam;sr:player:515668;BR;Italy;sr:season:67705;Pro 14 19/20;0;0;Forward
1614;Steyn, Braam;sr:player:515668;BR;Italy;sr:season:68606;European Cup 19/20;1;0;Forward
1615;Bellini, Mattia;sr:player:514006;W;Italy;sr:season:10844;Pro 12 15/16;0;0;Back
1616;Bellini, Mattia;sr:player:514006;W;Italy;sr:season:11032;Six Nations 2016;0;0;Back
1617;Bellini, Mattia;sr:player:514006;W;Italy;sr:season:33555;Pro 12 16/17;0;0;Back
1618;Bellini, Mattia;sr:player:514006;W;Italy;sr:season:35125;European Cup 16/17;0;0;Back
1619;Bellini, Mattia;sr:player:514006;W;Italy;sr:season:44378;Pro 14 17/18;0;0;Back
1620;Bellini, Mattia;sr:player:514006;W;Italy;sr:season:45972;Six Nations 2018;0;0;Back
1621;Bellini, Mattia;sr:player:514006;W;Italy;sr:season:55971;Pro 14 18/19;0;0;Back
1622;Bellini, Mattia;sr:player:514006;W;Italy;sr:season:59616;World Cup 2019;0;0;Back
1623;Bellini, Mattia;sr:player:514006;W;Italy;sr:season:67705;Pro 14 19/20;0;0;Back
1624;Canna, Carlo;sr:player:513578;FH;Italy;sr:season:10844;Pro 12 15/16;0;0;Back
1625;Canna, Carlo;sr:player:513578;FH;Italy;sr:season:11032;Six Nations 2016;0;0;Back
1626;Canna, Carlo;sr:player:513578;FH;Italy;sr:season:33555;Pro 12 16/17;0;0;Back
1627;Canna, Carlo;sr:player:513578;FH;Italy;sr:season:35125;European Cup 16/17;0;0;Back
1628;Canna, Carlo;sr:player:513578;FH;Italy;sr:season:36632;Six Nations 2017;0;0;Back
1629;Canna, Carlo;sr:player:513578;FH;Italy;sr:season:44378;Pro 14 17/18;2;0;Back
1630;Canna, Carlo;sr:player:513578;FH;Italy;sr:season:45972;Six Nations 2018;0;0;Back
1631;Canna, Carlo;sr:player:513578;FH;Italy;sr:season:55971;Pro 14 18/19;1;1;Back
1632;Canna, Carlo;sr:player:513578;FH;Italy;sr:season:59616;World Cup 2019;0;0;Back
1633;Canna, Carlo;sr:player:513578;FH;Italy;sr:season:67705;Pro 14 19/20;0;0;Back
1634;Campagnaro, Michele;sr:player:512596;C;Italy;sr:season:10277;World Cup 2015;0;0;Back
1635;Campagnaro, Michele;sr:player:512596;C;Italy;sr:season:10620;English Premiership 15/16;0;0;Back
1636;Campagnaro, Michele;sr:player:512596;C;Italy;sr:season:11032;Six Nations 2016;0;0;Back
1637;Campagnaro, Michele;sr:player:512596;C;Italy;sr:season:10289;European Cup 15/16;0;0;Back
1638;Campagnaro, Michele;sr:player:512596;C;Italy;sr:season:33375;English Premiership 16/17;1;0;Back
1639;Campagnaro, Michele;sr:player:512596;C;Italy;sr:season:35125;European Cup 16/17;0;0;Back
1640;Campagnaro, Michele;sr:player:512596;C;Italy;sr:season:36632;Six Nations 2017;0;0;Back
1641;Campagnaro, Michele;sr:player:512596;C;Italy;sr:season:45974;Six Nations 2019;0;0;Back
1642;Campagnaro, Michele;sr:player:512596;C;Italy;sr:season:55241;English Premiership 18/19;0;0;Back
1643;Campagnaro, Michele;sr:player:512596;C;Italy;sr:season:56025;European Cup 18/19;0;0;Back
1644;Campagnaro, Michele;sr:player:512596;C;Italy;sr:season:59616;World Cup 2019;0;0;Back
1645;Campagnaro, Michele;sr:player:512596;C;Italy;sr:season:68606;European Cup 19/20;0;0;Back
1646;Ferrari, Simone;sr:player:511956;PR;Italy;sr:season:10844;Pro 12 15/16;0;0;Forward
1647;Ferrari, Simone;sr:player:511956;PR;Italy;sr:season:10289;European Cup 15/16;1;0;Forward
1648;Ferrari, Simone;sr:player:511956;PR;Italy;sr:season:33555;Pro 12 16/17;1;0;Forward
1649;Ferrari, Simone;sr:player:511956;PR;Italy;sr:season:44378;Pro 14 17/18;0;0;Forward
1650;Ferrari, Simone;sr:player:511956;PR;Italy;sr:season:45148;European Cup 17/18;0;0;Forward
1651;Ferrari, Simone;sr:player:511956;PR;Italy;sr:season:45972;Six Nations 2018;0;0;Forward
1652;Ferrari, Simone;sr:player:511956;PR;Italy;sr:season:45974;Six Nations 2019;0;0;Forward
1653;Ferrari, Simone;sr:player:511956;PR;Italy;sr:season:55971;Pro 14 18/19;0;0;Forward
1654;Ferrari, Simone;sr:player:511956;PR;Italy;sr:season:59616;World Cup 2019;0;0;Forward
1655;Bigi, Luca;sr:player:505706;HO;Italy;sr:season:55971;Pro 14 18/19;0;0;Forward
1656;Bigi, Luca;sr:player:505706;HO;Italy;sr:season:10844;Pro 12 15/16;0;0;Forward
1657;Bigi, Luca;sr:player:505706;HO;Italy;sr:season:33555;Pro 12 16/17;1;0;Forward
1658;Bigi, Luca;sr:player:505706;HO;Italy;sr:season:44378;Pro 14 17/18;0;0;Forward
1659;Bigi, Luca;sr:player:505706;HO;Italy;sr:season:45148;European Cup 17/18;0;0;Forward
1660;Bigi, Luca;sr:player:505706;HO;Italy;sr:season:45972;Six Nations 2018;1;0;Forward
1661;Bigi, Luca;sr:player:505706;HO;Italy;sr:season:45974;Six Nations 2019;0;0;Forward
1662;Bigi, Luca;sr:player:505706;HO;Italy;sr:season:59616;World Cup 2019;0;0;Forward
1663;Bigi, Luca;sr:player:505706;HO;Italy;sr:season:67705;Pro 14 19/20;0;0;Forward
1664;Palazzani, Guglielmo;sr:player:505620;SH;Italy;sr:season:10844;Pro 12 15/16;1;0;Back
1665;Palazzani, Guglielmo;sr:player:505620;SH;Italy;sr:season:11032;Six Nations 2016;1;0;Back
1666;Palazzani, Guglielmo;sr:player:505620;SH;Italy;sr:season:33555;Pro 12 16/17;0;0;Back
1667;Palazzani, Guglielmo;sr:player:505620;SH;Italy;sr:season:35125;European Cup 16/17;0;0;Back
1668;Palazzani, Guglielmo;sr:player:505620;SH;Italy;sr:season:44378;Pro 14 17/18;0;0;Back
1669;Palazzani, Guglielmo;sr:player:505620;SH;Italy;sr:season:45974;Six Nations 2019;0;0;Back
1670;Palazzani, Guglielmo;sr:player:505620;SH;Italy;sr:season:55971;Pro 14 18/19;0;0;Back
1671;Palazzani, Guglielmo;sr:player:505620;SH;Italy;sr:season:67705;Pro 14 19/20;0;0;Back
1672;Ghiraldini, Leonardo;sr:player:450860;HO;Italy;sr:season:35125;European Cup 16/17;0;0;Forward
1673;Ghiraldini, Leonardo;sr:player:450860;HO;Italy;sr:season:10277;World Cup 2015;0;0;Forward
1674;Ghiraldini, Leonardo;sr:player:450860;HO;Italy;sr:season:10620;English Premiership 15/16;0;0;Forward
1675;Ghiraldini, Leonardo;sr:player:450860;HO;Italy;sr:season:11032;Six Nations 2016;0;0;Forward
1676;Ghiraldini, Leonardo;sr:player:450860;HO;Italy;sr:season:36632;Six Nations 2017;0;0;Forward
1677;Ghiraldini, Leonardo;sr:player:450860;HO;Italy;sr:season:45972;Six Nations 2018;0;0;Forward
1678;Ghiraldini, Leonardo;sr:player:450860;HO;Italy;sr:season:45974;Six Nations 2019;0;0;Forward
1679;Ghiraldini, Leonardo;sr:player:450860;HO;Italy;sr:season:56025;European Cup 18/19;0;0;Forward
1680;Braley, Callum;sr:player:505436;FH;Italy;sr:season:10620;English Premiership 15/16;0;0;Back
1681;Braley, Callum;sr:player:505436;FH;Italy;sr:season:10742;English A League 2015;0;0;Back
1682;Braley, Callum;sr:player:505436;FH;Italy;sr:season:33375;English Premiership 16/17;0;0;Back
1683;Braley, Callum;sr:player:505436;FH;Italy;sr:season:42258;English Premiership 17/18;0;0;Back
1684;Braley, Callum;sr:player:505436;FH;Italy;sr:season:55241;English Premiership 18/19;0;0;Back
1685;Braley, Callum;sr:player:505436;FH;Italy;sr:season:56025;European Cup 18/19;0;0;Back
1686;Braley, Callum;sr:player:505436;FH;Italy;sr:season:59616;World Cup 2019;0;0;Back
1687;Braley, Callum;sr:player:505436;FH;Italy;sr:season:68558;English Premiership 19/20;0;0;Back
1688;Braley, Callum;sr:player:505436;FH;Italy;sr:season:68606;European Cup 19/20;0;0;Back
